running_id,link,article_type,headline,content_extract,author,publication_time,shares,__final verdict__MANUAL,__final verdict__WEAK_SUPERVISION,__final verdict__WEAK_SUPERVISION__confidence,article_type__interesting topics__MANUAL,article_type__interesting topics__WEAK_SUPERVISION,article_type__interesting topics__WEAK_SUPERVISION__confidence,headline__extract data__MANUAL,headline__extract data__WEAK_SUPERVISION,headline__extract data__WEAK_SUPERVISION__confidence,content_extract__extract data 2__MANUAL,content_extract__extract data 2__WEAK_SUPERVISION,content_extract__extract data 2__WEAK_SUPERVISION__confidence
1006,https://www.faz.net/aktuell/politik/geschichte/uno-verabschiedet-resolution-gegen-holocaust-leugnung-17743313.html,Vereinte Nationen,UNO verabschiedet Resolution gegen Holocaust-Leugnung,Die Generalversammlung in New York hat die von Israel und Deutschland verfasste Resolution ohne Abstimmung angenommen und sich auf eine klare Definition der Leugnung des Holocausts geeinigt.,,21.01.2022 03:49 Uhr,76,,interessant,0.6480,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1007,https://www.faz.net/aktuell/politik/geschichte/80-jahre-wannsee-konferenz-wozu-menschen-faehig-sind-17738104.html,80. Jahrestag,"Die Wannsee-Konferenz zeigt, wozu Menschen fähig sind","Während die wissenschaftliche Aufarbeitung der NS-Verbrechen voranschreitet, wird der Antisemitismus in der Bevölkerung stärker. Deshalb brauchen wir Gedenktage und Holocaust Education an den Schulen. Ein Gastbeitrag von Josef Schuster.",Josef Schuster,19.01.2022 21:30 Uhr,115,,interessant,0.4682,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1008,https://www.faz.net/aktuell/politik/geschichte/fotos-von-richard-wagner-und-seiner-frau-werden-in-dreieich-ausgestellt-17694320.html,Das Fest in Bildern,Weihnachten bei Wagners,45 Jahre lang hat sich das Ehepaar Wagner an Weihnachten fotografiert. Die Schwarz-Weiß-Bilder zeugen von einer Individuellen- und der Zeitgeschichte.,Eberhard Schwarz,24.12.2021 17:58 Uhr,21,,nicht interessant,0.2766,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1009,https://www.faz.net/aktuell/politik/geschichte/75-jahre-wiederaufbau-der-paulskirche-17712010.html,Wiederaufbau der Paulskirche,Im Stein wie im Geiste,Nach der Nazi-Diktatur standen die Zeichen in Frankfurt auf Neuanfang. Der Wiederaufbau der Paulskirche stand bald im Mittelpunkt der politischen Entwicklungen in den ersten Jahren der Nachkriegszeit.,Günter Mick,02.01.2022 19:58 Uhr,7,,nicht interessant,0.3831,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
101,https://allesbeste.faz.net/entertainment/fernseher/oled-fernseher-vergleich/?utm_source=faz&utm_medium=verlagsbox&utm_campaign=oled-fernseher-test,OLED-Fernseher im Test,Die Königsklasse der TV-Geräte,,,,,,nicht interessant,0.2713,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]",,,
1010,https://www.faz.net/aktuell/politik/geschichte/online-nachschlagewerk-virtuell-durch-hofheims-historie-17700119.html,Online-Nachschlagewerk,Virtuell durch Hofheims Historie,"Eine neues Online-Nachschlagewerk stellt die Hofheimer Stadtgeschichte dar, übersichtlich und mit einer Vielzahl von Fotos. Markante Gebäude inklusive.",Jan Schiefenhövel,26.12.2021 12:33 Uhr,3,,interessant,0.5740,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1011,https://www.faz.net/aktuell/politik/geschichte/frankfurt-explosion-im-weihnachtsgottesdienst-vor-25-jahren-17700101.html,Vor 25 Jahren in Frankfurt,Explosion im Weihnachtsgottesdienst,"Vor 25 Jahren starben bei einem Handgranaten-Selbstmord in einer Kirche in Frankfurt-Sindlingen drei Menschen, 13 erlitten schwere und schwerste Verletzungen. Die Tat einer geistig verwirrten Frau, die bis heute Rätsel aufgibt.",Ralf Euler,23.12.2021 19:50 Uhr,8,,nicht interessant,0.3408,"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1012,https://www.faz.net/aktuell/politik/geschichte/deutsch-juedische-geschichte-in-comics-anders-erzaehlt-17654548.html,Comic,Deutsch-jüdische Geschichte anders erzählt,„Nächstes Jahr in“ versammelt elf herausragende Comics und viele Informationen zu Stationen jüdischen Lebens in Deutschland. Dabei kann man viele unbekanntere Geschichten jüdischen Lebens kennenlernen.,Eva-Maria Magel,04.12.2021 19:41 Uhr,26,,interessant,0.5284,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1013,https://www.faz.net/aktuell/politik/geschichte/hessen-archaeologische-untersuchungen-in-kelkheim-17656810.html,Spuren der Vorgeschichte,Wer wachte einst am Großen Mannstein?,Waren schon die Kelten oder die Römer auf dem einst waldlosen Plateau? Forscher suchen nach Hinweisen aus der Vor- und Frühgeschichte.,Heike Lattka,29.11.2021 17:00 Uhr,30,,interessant,0.4599,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1014,https://www.faz.net/aktuell/politik/geschichte/generalbundesanwaltschaft-im-braunen-wasser-der-nationalsozialisten-17645238.html,Geschichte des GBA,Im braunen Wasser der Nationalsozialisten,"Auch die Bundesanwaltschaft hat ihre Nachkriegsgeschichte aufarbeiten lassen. Die Forscher sprechen von einer „schweren Hypothek"" und meinen nicht nur personelle Kontinuitäten.",Marlene Grunert,22.11.2021 08:53 Uhr,50,,interessant,0.4773,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1015,https://www.faz.net/aktuell/politik/geschichte/fragen-an-den-langzeit-pharao-ramses-ii-17631963.html,Fragen an den Langzeit-Pharao,Wer war Ramses II.?,"Kein antiker Herrscher war länger im Amt als er. Was machte seine Regierungszeit aus, was seinen Erfolg? Sylvia Schoske, frühere Direktorin des Ägyptischen Museums in München, beantwortet Fragen zu Ramses II.",Uwe Ebbinghaus,14.11.2021 13:16 Uhr,56,,interessant,0.6368,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1016,https://www.faz.net/aktuell/politik/inland/endstation-verzweiflung-bei-der-deutschen-bahn-18079868.html,Baustellen und Verspätungen,Endstation Verzweiflung bei der Deutschen Bahn,Die Bahn steckt fest im selbst verschuldeten Schlamassel aus zahlreichen Baustellen und endlosen Verspätungen. Findet sie da jemals wieder raus?,Corinna Budras und Thiemo Heeg,04.06.2022 11:32 Uhr,90,,nicht interessant,0.4696,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1017,https://www.faz.net/aktuell/politik/inland/worauf-hessens-neuer-ministerpraesident-bauen-kann-18080269.html,Boris Rheins Vorzüge,Worauf Hessens neuer Ministerpräsident bauen kann,Der neue hessische Regierungschef Boris Rhein verfügt über gute Kontakte zur Opposition. Auch seine politischen Gegner bringen ihm Wertschätzung entgegen. Das könnte sich nach der Landtagswahl im nächsten Jahr auszahlen.,"Ein Kommentar von
					  						Ewald Hetrodt, Wiesbaden",05.06.2022 14:07 Uhr,,,interessant,0.2984,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1018,https://www.faz.net/aktuell/politik/inland/boris-johnsons-riskantes-spiel-partygate-in-grossbritannien-ist-nicht-vorueber-18079685.html,Partygate in Großbritannien,Boris Johnsons riskantes Spiel,"Der Premierminister will seine Affäre aussitzen. Es ist nicht gesagt, dass seine Partei da mitmacht. Wird das Thronjubiläum zur letzten großen Sause des Vereinigten Königreichs?",,04.06.2022 21:23 Uhr,14,,interessant,0.9421,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1019,https://www.faz.net/aktuell/politik/inland/sondervermoegen-fuer-die-bundeswehr-panzer-auf-pump-18080095.html,Milliarden für die Bundeswehr,Panzer auf Pump,Der Bundestag hat der zweiten Wiederbewaffnung Deutschlands zugestimmt. Die Stunde der Wahrheit für die Koalition könnte aber erst noch kommen.,,03.06.2022 21:52 Uhr,61,,interessant,0.6380,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
102,https://allesbeste.faz.net/sport-outdoor/fahrrad/fahrradhelm-test/?utm_source=faz&utm_medium=verlagsbox&utm_campaign=fahrradhelm-test,Fahrradhelme im Test,Für sicheres Radfahren,,,,,,nicht interessant,0.9042,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]",,,
1020,https://www.faz.net/aktuell/politik/inland/missbrauch-mittaetern-koennte-es-an-den-kragen-gehen-18079483.html,Sexuelle Gewalt,Strafe für Bischöfe,"Die Justizminister machen ernst: Wer als Fürsorge- oder Aufsichtspersonen seine Pflichten verletzt und dadurch Missbrauchstaten fördert, könnte dafür haftbar gemacht werden.",,03.06.2022 18:48 Uhr,11,,nicht interessant,0.3490,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
1021,https://www.faz.net/aktuell/politik/inland/daenemarks-und-ungarns-angst-vor-putin-verteidigung-und-beschwichtigung-18076875.html,Dänemark und Ungarn,Angst vor Putin,"Die Dänen stimmen für die EU-Verteidigung, Orbán holt den russischen Patriarchen von der Sanktionsliste: Manche setzen auf Verteidigung, andere auf Beschwichtigung.",,02.06.2022 17:37 Uhr,29,,interessant,0.4634,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
